Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,__source_file
192.168.56.101-192.168.56.102-80-49448-6,192.168.56.102,49448,192.168.56.101,80,6,04/02/2026 12:21:30 AM,56473,2,3,162.0,1402.0,162.0,0.0,81.0,114.5512985522207,1402.0,0.0,467.3333333333333,809.4450774038553,27694.65054096648,88.53788536114602,14118.25,27789.09669126844,55801.0,52.0,55801.0,55801.0,0.0,55801.0,55801.0,56473.0,28236.5,39858.902148704496,56421.0,52.0,0,0,0,0,64,112,35.41515414445841,53.12273121668762,0.0,1402.0,260.66666666666663,562.87926473327,316833.06666666665,0,1,0,0,0,0,0,0,1.0,312.8,81.0,467.3333333333333,0,0,0,0,0,0,2,162,3,1402,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49460-6,192.168.56.102,49460,192.168.56.101,80,6,04/02/2026 12:21:30 AM,55768,2,3,161.0,1402.0,161.0,0.0,80.5,113.84419177103416,1402.0,0.0,467.3333333333333,809.4450774038553,28026.82541959547,89.6571510543681,13942.0,27419.54423399485,55070.0,37.0,55070.0,55070.0,0.0,55070.0,55070.0,55768.0,27884.0,39381.60507140358,55731.0,37.0,0,0,0,0,64,112,35.86286042174724,53.79429063262086,0.0,1402.0,260.5,562.9144695244563,316872.7,0,1,0,0,0,0,0,0,1.0,312.6,80.5,467.3333333333333,0,0,0,0,0,0,2,161,3,1402,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49468-6,192.168.56.102,49468,192.168.56.101,80,6,04/02/2026 12:21:30 AM,55667,2,3,167.0,1493.0,167.0,0.0,83.5,118.08683245815344,1493.0,0.0,497.6666666666667,861.9839519001113,29820.180717480733,89.81982143819498,13916.75,27512.387735648583,55185.0,47.0,55185.0,55185.0,0.0,55185.0,55185.0,55667.0,27833.5,39296.04515088,55620.0,47.0,0,0,0,0,64,112,35.92792857527799,53.89189286291699,0.0,1493.0,276.66666666666663,599.6117632824315,359534.26666666666,0,1,0,0,0,0,0,0,1.0,332.0,83.5,497.6666666666667,0,0,0,0,0,0,2,167,3,1493,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41148-6,192.168.56.102,41148,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,55597,2,3,18.0,492.0,18.0,0.0,9.0,12.727922061357855,492.0,0.0,164.0,284.05633244129587,9173.156825008544,89.93291004910337,13899.25,27441.42154207759,55061.0,40.0,55061.0,55061.0,0.0,55061.0,55061.0,55597.0,27798.5,39256.44717113356,55557.0,40.0,0,0,0,0,64,112,35.973164019641345,53.95974602946202,0.0,492.0,84.99999999999999,199.518420202246,39807.6,0,1,0,0,0,0,0,0,1.0,102.0,9.0,164.0,0,0,0,0,0,0,2,18,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41162-6,192.168.56.102,41162,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,55531,2,3,168.0,492.0,168.0,0.0,84.0,118.79393923933998,492.0,0.0,164.0,284.05633244129587,11885.253281950623,90.03979759053502,13882.75,27493.70675112155,55123.0,37.0,55123.0,55123.0,0.0,55123.0,55123.0,55531.0,27765.5,39214.020764262365,55494.0,37.0,0,0,0,0,64,112,36.01591903621401,54.023878554321016,0.0,492.0,110.0,198.84063970929083,39537.6,0,1,0,0,0,0,0,0,1.0,132.0,84.0,164.0,0,0,0,0,0,0,2,168,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41176-6,192.168.56.102,41176,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,55582,2,3,315.0,492.0,315.0,0.0,157.5,222.73863607376248,492.0,0.0,164.0,284.05633244129587,14519.08891367709,89.9571803821381,13895.5,27581.01233940964,55267.0,80.0,55267.0,55267.0,0.0,55267.0,55267.0,55582.0,27791.0,39189.27202692084,55502.0,80.0,0,0,0,0,64,112,35.98287215285524,53.97430822928286,0.0,492.0,134.5,215.753331376366,46549.5,0,1,0,0,0,0,0,0,1.0,161.4,157.5,164.0,0,0,0,0,0,0,2,315,3,492,-1,254,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41188-6,192.168.56.102,41188,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,53736,2,3,161.0,492.0,161.0,0.0,80.5,113.84419177103416,492.0,0.0,164.0,284.05633244129587,12152.00238201578,93.0474914396308,13434.0,26656.69733231532,53419.0,57.0,53419.0,53419.0,0.0,53419.0,53419.0,53736.0,26868.0,37916.479820785054,53679.0,57.0,0,0,0,0,64,112,37.21899657585232,55.82849486377848,0.0,492.0,108.83333333333334,198.45242922843417,39383.36666666668,0,1,0,0,0,0,0,0,1.0,130.6,80.5,164.0,0,0,0,0,0,0,2,161,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49480-6,192.168.56.102,49480,192.168.56.101,80,6,04/02/2026 12:21:30 AM,53864,2,3,162.0,1402.0,162.0,0.0,81.0,114.5512985522207,1402.0,0.0,467.3333333333333,809.4450774038553,29036.090895588888,92.82637754344276,13466.0,26660.21665328322,53456.0,32.0,53456.0,53456.0,0.0,53456.0,53456.0,53864.0,26932.0,38042.344827836256,53832.0,32.0,0,0,0,0,64,112,37.13055101737709,55.695826526065645,0.0,1402.0,260.66666666666663,562.87926473327,316833.06666666665,0,1,0,0,0,0,0,0,1.0,312.8,81.0,467.3333333333333,0,0,0,0,0,0,2,162,3,1402,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49430-6,192.168.56.101,80,192.168.56.102,49430,6,04/02/2026 12:21:30 AM,99120,0,3,0.0,1448.0,0.0,0.0,0.0,0.0,1448.0,0.0,482.6666666666666,836.0031897865781,14608.555286521389,30.26634382566586,49560.0,69805.58143873597,98920.0,200.0,0.0,0.0,0.0,0.0,0.0,99120.0,49560.0,69805.58143873597,98920.0,200.0,0,1,0,0,0,108,0.0,30.26634382566586,0.0,1448.0,724.0,836.0031897865781,698901.3333333334,1,0,0,1,1,0,0,0,0.0,965.3333333333334,0.0,482.6666666666667,0,0,0,0,0,0,0,0,3,1448,-1,246,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49446-6,192.168.56.102,49446,192.168.56.101,80,6,04/02/2026 12:21:30 AM,103640,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2975685063682,103640.0,0.0,103640.0,103640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9.6487842531841,9.6487842531841,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,263,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41112-6,192.168.56.102,41112,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,63993,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.253418342631228,63993.0,0.0,63993.0,63993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15.626709171315614,15.626709171315614,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41130-6,192.168.56.102,41130,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,64197,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.15410377431967,64197.0,0.0,64197.0,64197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15.577051887159834,15.577051887159834,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41114-6,192.168.56.102,41114,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,64373,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.06892641324779,64373.0,0.0,64373.0,64373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15.534463206623895,15.534463206623895,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-3389-38770-6,192.168.56.102,38770,192.168.56.101,3389,6,04/02/2026 12:21:30 AM,230245,11,8,1897.0,1638.0,1448.0,0.0,172.45454545454544,428.3357009721145,1232.0,0.0,204.75,426.6262164605319,15353.2107103303,82.52079306825338,12791.388888888889,25920.738935406847,104961.0,0.0,230124.0,23012.4,32822.10509600707,104961.0,0.0,125063.0,17866.142857142855,18516.41171527366,51134.0,52.0,0,0,0,0,352,272,47.77519598688354,34.745597081369844,0.0,1448.0,176.74999999999997,406.94624952197313,165605.25,0,1,0,0,0,0,0,0,0.0,186.05263157894737,172.45454545454547,204.75,0,0,0,0,0,0,11,1897,8,1638,-1,63841,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41134-6,192.168.56.102,41134,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,64360,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.07520198881293,64360.0,0.0,64360.0,64360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15.537600994406464,15.537600994406464,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41142-6,192.168.56.102,41142,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,66349,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.143634418001778,66349.0,0.0,66349.0,66349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15.071817209000889,15.071817209000889,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49448-6,192.168.56.102,49448,192.168.56.101,80,6,04/02/2026 12:21:30 AM,107433,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61625385123752,107433.0,0.0,107433.0,107433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9.308126925618758,9.308126925618758,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,263,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-445-39292-6,192.168.56.102,39292,192.168.56.101,445,6,04/02/2026 12:21:30 AM,163142,4,3,184.0,240.0,184.0,0.0,46.0,92.0,240.0,0.0,80.0,138.5640646055102,2598.962866705079,42.90740581824423,27190.33333333333,45013.29198210975,107478.0,43.0,162970.0,54323.33333333333,53450.414753613775,107478.0,582.0,55533.0,27766.5,39206.9496964505,55490.0,43.0,0,0,0,0,128,112,24.518517610425278,18.388888207818955,0.0,240.0,52.99999999999999,99.27163312274632,9854.85714285714,0,1,0,0,0,0,0,0,0.0,60.57142857142857,46.0,80.0,0,0,0,0,0,0,4,184,3,240,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49460-6,192.168.56.102,49460,192.168.56.101,80,6,04/02/2026 12:21:30 AM,107344,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.63168877627068,107344.0,0.0,107344.0,107344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9.31584438813534,9.31584438813534,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,263,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49468-6,192.168.56.101,80,192.168.56.102,49468,6,04/02/2026 12:21:30 AM,97031,0,3,0.0,1448.0,0.0,0.0,0.0,0.0,1448.0,0.0,482.6666666666666,836.0031897865781,14923.065824324183,30.91795405592027,48515.5,68317.1216643383,96823.0,208.0,0.0,0.0,0.0,0.0,0.0,97031.0,48515.5,68317.1216643383,96823.0,208.0,0,1,0,0,0,108,0.0,30.91795405592027,0.0,1448.0,724.0,836.0031897865781,698901.3333333334,1,0,0,1,1,0,0,0,0.0,965.3333333333334,0.0,482.6666666666667,0,0,0,0,0,0,0,0,3,1448,-1,246,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41148-6,192.168.56.102,41148,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,67271,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73049308022774,67271.0,0.0,67271.0,67271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14.86524654011387,14.86524654011387,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41162-6,192.168.56.102,41162,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,67368,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68768554803468,67368.0,0.0,67368.0,67368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14.843842774017338,14.843842774017338,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41176-6,192.168.56.102,41176,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,67524,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.619098394644865,67524.0,0.0,67524.0,67524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14.809549197322433,14.809549197322433,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49480-6,192.168.56.102,49480,192.168.56.101,80,6,04/02/2026 12:21:30 AM,108118,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.498307404872453,108118.0,0.0,108118.0,108118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9.249153702436226,9.249153702436226,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,263,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41188-6,192.168.56.102,41188,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,68017,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.404413602481736,68017.0,0.0,68017.0,68017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14.702206801240868,14.702206801240868,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41190-6,192.168.56.102,41190,192.168.56.101,5985,6,04/02/2026 12:21:30 AM,56892,2,3,219.0,492.0,219.0,0.0,109.5,154.8563850798539,492.0,0.0,164.0,284.05633244129587,12497.363425437672,87.88581874428742,14223.0,28290.004465653,56658.0,63.0,56658.0,56658.0,0.0,56658.0,56658.0,56892.0,28446.0,40128.30983233657,56821.0,71.0,0,0,0,0,64,112,35.15432749771497,52.73149124657245,0.0,492.0,118.5,202.86522619709865,41154.3,0,1,0,0,0,0,0,0,1.0,142.2,109.5,164.0,0,0,0,0,0,0,2,219,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49496-6,192.168.56.102,49496,192.168.56.101,80,6,04/02/2026 12:21:31 AM,55486,2,3,163.0,1402.0,163.0,0.0,81.5,115.25840533340724,1402.0,0.0,467.3333333333333,809.4450774038553,28205.31305194103,90.11282125220777,13871.5,26523.465792891144,53639.0,31.0,53639.0,53639.0,0.0,53639.0,53639.0,55486.0,27743.0,39190.68624048321,55455.0,31.0,0,0,0,0,64,112,36.0451285008831,54.06769275132466,0.0,1402.0,260.83333333333337,562.8443538551903,316793.7666666667,0,1,0,0,0,0,0,0,1.0,313.0,81.5,467.3333333333333,0,0,0,0,0,0,2,163,3,1402,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41204-6,192.168.56.102,41204,192.168.56.101,5985,6,04/02/2026 12:21:31 AM,55101,2,3,158.0,492.0,158.0,0.0,79.0,111.72287142747452,492.0,0.0,164.0,284.05633244129587,11796.51911943522,90.7424547648863,13775.25,26192.750464902816,53048.0,30.0,53048.0,53048.0,0.0,53048.0,53048.0,55101.0,27550.5,38919.86434328876,55071.0,30.0,0,0,0,0,64,112,36.296981905954524,54.44547285893178,0.0,492.0,108.33333333333334,198.29842830105,39322.26666666667,0,1,0,0,0,0,0,0,1.0,130.0,79.0,164.0,0,0,0,0,0,0,2,158,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41206-6,192.168.56.102,41206,192.168.56.101,5985,6,04/02/2026 12:21:31 AM,54931,2,3,167.0,492.0,167.0,0.0,83.5,118.08683245815344,492.0,0.0,164.0,284.05633244129587,11996.868799038792,91.02328375598478,13732.75,26241.938271591145,53078.0,47.0,53078.0,53078.0,0.0,53078.0,53078.0,54931.0,27465.5,38775.614559926704,54884.0,47.0,0,0,0,0,64,112,36.40931350239392,54.61397025359087,0.0,492.0,109.83333333333334,198.78271219265187,39514.566666666666,0,1,0,0,0,0,0,0,1.0,131.8,83.5,164.0,0,0,0,0,0,0,2,167,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41220-6,192.168.56.102,41220,192.168.56.101,5985,6,04/02/2026 12:21:31 AM,54708,2,3,172.0,492.0,172.0,0.0,86.0,121.62236636408618,492.0,0.0,164.0,284.05633244129587,12137.16458287636,91.3943116180449,13677.0,26110.767766064127,52826.0,74.0,52826.0,52826.0,0.0,52826.0,52826.0,54708.0,27354.0,38579.74598153804,54634.0,74.0,0,0,0,0,64,112,36.55772464721796,54.836586970826936,0.0,492.0,110.66666666666666,199.08055321067064,39633.066666666666,0,1,0,0,0,0,0,0,1.0,132.8,86.0,164.0,0,0,0,0,0,0,2,172,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49512-6,192.168.56.102,49512,192.168.56.101,80,6,04/02/2026 12:21:31 AM,55203,2,3,618.0,1402.0,618.0,0.0,309.0,436.9919907732864,1402.0,0.0,467.3333333333333,809.4450774038553,36592.21419125772,90.57478760212308,13800.75,26178.478888519603,53048.0,24.0,53048.0,53048.0,0.0,53048.0,53048.0,55203.0,27601.5,39000.47451634403,55179.0,24.0,0,0,0,0,64,112,36.22991504084923,54.34487256127384,0.0,1402.0,336.6666666666667,577.4878930909865,333492.2666666667,0,1,0,0,0,0,0,0,1.0,404.0,309.0,467.3333333333333,0,0,0,0,0,0,2,618,3,1402,-1,253,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-80-49522-6,192.168.56.102,49522,192.168.56.101,80,6,04/02/2026 12:21:31 AM,55208,2,3,214.0,203.0,214.0,0.0,107.0,151.32085117392117,203.0,0.0,67.66666666666667,117.20210464549405,7553.253151717143,90.56658455296332,13802.0,26179.012777413896,53048.0,24.0,53048.0,53048.0,0.0,53048.0,53048.0,55208.0,27604.0,39004.01005024996,55184.0,24.0,0,0,0,0,64,112,36.22663382118534,54.339950731778,0.0,214.0,69.5,107.7251131352388,11604.7,0,1,0,0,0,0,0,0,1.0,83.4,107.0,67.66666666666667,0,0,0,0,0,0,2,214,3,203,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41190-6,192.168.56.102,41190,192.168.56.101,5985,6,04/02/2026 12:21:31 AM,59758,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.46832223300646,59758.0,0.0,59758.0,59758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.73416111650323,16.73416111650323,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41228-6,192.168.56.102,41228,192.168.56.101,5985,6,04/02/2026 12:21:31 AM,55476,2,3,172.0,492.0,172.0,0.0,86.0,121.62236636408618,492.0,0.0,164.0,284.05633244129587,11969.139808205353,90.12906482082344,13869.0,27573.34132817421,55229.0,53.0,55229.0,55229.0,0.0,55229.0,55229.0,55476.0,27738.0,39152.50247429914,55423.0,53.0,0,0,0,0,64,112,36.05162592832937,54.07743889249405,0.0,492.0,110.66666666666666,199.08055321067064,39633.066666666666,0,1,0,0,0,0,0,0,1.0,132.8,86.0,164.0,0,0,0,0,0,0,2,172,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41234-6,192.168.56.102,41234,192.168.56.101,5985,6,04/02/2026 12:21:31 AM,55253,2,3,167.0,492.0,167.0,0.0,83.5,118.08683245815344,492.0,0.0,164.0,284.05633244129587,11926.954192532532,90.49282391906324,13813.25,27487.85691143152,55045.0,30.0,55045.0,55045.0,0.0,55045.0,55045.0,55253.0,27626.5,39027.34457402912,55223.0,30.0,0,0,0,0,64,112,36.19712956762529,54.29569435143794,0.0,492.0,109.83333333333334,198.78271219265187,39514.566666666666,0,1,0,0,0,0,0,0,1.0,131.8,83.5,164.0,0,0,0,0,0,0,2,167,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
192.168.56.101-192.168.56.102-5985-41250-6,192.168.56.102,41250,192.168.56.101,5985,6,04/02/2026 12:21:31 AM,55230,2,3,176.0,492.0,176.0,0.0,88.0,124.45079348883236,492.0,0.0,164.0,284.05633244129587,12094.875973202968,90.53050878145936,13807.5,27441.087933972296,54969.0,32.0,54969.0,54969.0,0.0,54969.0,54969.0,55230.0,27615.0,39008.25269093708,55198.0,32.0,0,0,0,0,64,112,36.21220351258374,54.31830526887561,0.0,492.0,111.33333333333334,199.333556298649,39733.86666666668,0,1,0,0,0,0,0,0,1.0,133.6,88.0,164.0,0,0,0,0,0,0,2,176,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,
