Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Timestamp
192.168.56.1-239.255.255.250-50301-1900-17,192.168.56.1,50882.88304203754,239.255.255.250,1008.0397241510816,17.47256242893944,6162387.885818189,47.8077779003434,7.24946704051209,23986.863384647175,0.0,169.64104748723898,171.34028045902477,169.1078640145232,9.66110111948401,0.0,167.0677882212754,240.32905999404724,280.0733756640186,16025.969299399007,0.0,1261806.1705311958,38050.20497690702,600301.7054029204,1055520.7974041605,3423116.3439279348,746975.7473094226,586317.8420903386,2564408.384514475,1009372.4858392554,0.0,12414.84608677418,1038.051551192255,339375.80515351973,0.0,0.0012871370908793943,0.0,0.0012737639219913065,0.010847859888914683,2926.8095111414837,0.0,223.38118632538897,917.0010392954665,175.5357583076232,132.6579019437786,249.7119441729881,0.0,0.0,0.01081755861068738,0.0036671740072081486,0.0,0.0,0.003140835128393925,0.00034100012833405827,0.0,0.030707510894471247,0.04350234088807288,91.38715294640544,179.284684313425,39.91733227323299,0.00030887873038088577,0.010838394691754136,0.044745899351233666,0.00016888725689941602,0.009095576939559296,0.0007431308385381694,0.0,56469.479988708015,9.414354785912654,45874.51067287661,0.002039879154195325,0.0,98.23700327866794,0.0,58197.646997690776,139239.73943819068,27401.689863605752,0.0,226862.07591404094,135989.2626756902,515923.9417651678,106010.37010867655,Normal Traffic,2026-02-02 22:29:40
192.168.56.1-239.255.255.250-63028-1900-17,192.168.56.1,62246.70615582177,239.255.255.250,1967.8330956959105,17.720161545794713,525824.3700690679,4.333191545460671,37.23398577353725,0.0,326031.29178034596,157.95490304252976,167.15712214898966,165.81005690875108,0.0,394.16609461591224,171.67992772321583,8.500655452160288,70.92337168468826,1439.6399039378225,874.7163184031153,610024.3556069895,0.0,1207419.5848533218,971664.6746281197,1741812.6920005733,752674.6814361565,0.0,0.0,1018500.2839279645,1239170.8600475874,12569.291300526507,109399.27635963606,550446.4238417061,19.47151931687984,0.016706372830121354,0.0,0.03764625883038922,0.03179733511742463,1714.186974309935,0.0,208.8161501780445,1951.4142711011468,166.51444559054877,1080.2973050870646,135.3843514402642,0.0,2564479.3060748717,0.009358840549422175,0.006649035331480686,0.024734960599009526,0.0,0.041483727912949186,0.025890406160195334,0.074045331767137,0.0,0.01315196053838271,236.7229537030854,166.37294054290123,248.7074678651922,0.0,0.0,0.0007187821152572551,0.0,0.07503420498235663,0.0008384178719760314,20.760327568069112,0.0,49.3941132623128,0.0,0.0,68.12031192742022,2.056399683056858,0.014638945904884739,29549.188941068252,51242.37875620857,124509.99337764116,65949.13620455776,0.0,39526.477360152334,0.0,0.0,Normal Traffic,2026-02-02 22:29:41
192.168.56.101-192.168.56.102-139-48416-6,192.168.56.102,49981.94712660563,192.168.56.101,3.0757138573600256,6.984579269853053,3494900.1876014676,29.391731387480355,0.0,0.0,11918.639677047606,2.3548495113771697,0.0,20.684272284255847,0.0,246.8481160182418,0.0,82.35296274357839,214.4114122684226,11773.995648345153,117304.54160417311,0.0,0.0,198079.81342081318,31449.55426706179,737657.030196073,0.0,123006.5335512324,903106.9574617272,596.2769926589717,593970.0585500789,20773.730266158345,110852.84427893325,467497.89010533,0.0,0.0009100050253312718,0.01983141204734259,0.0021747004672741372,0.0029457400026013185,1979.7147352298853,734.1683539552896,0.0,116943.72965144504,0.0,0.0,45.74657304386662,406.304256296075,2574439.228043427,1.010620896646316,0.010405901606256512,0.0,0.0,0.9998251156559814,0.043834828396803374,0.017425447365441767,0.0020980217091448416,0.0,0.0,12.459543276089526,392.2490621263253,0.0,0.07019599215838765,0.07413860941238898,0.03625792181724162,0.0002656760902306606,0.030456417456616876,0.0,0.0,16.348885277638683,563896.2270881266,0.0,298.79730592304463,36.59238528255518,0.0019452346444822962,42558.75918876116,0.0,0.0,0.0,299261.26253701135,60831.850511084085,14.107361468020827,0.0,Normal Traffic,2026-02-02 22:29:42
192.168.56.101-192.168.56.102-445-46458-6,192.168.56.102,43493.23910497594,192.168.56.101,587.8600806610684,5.951748095543325,39265641.710009255,134.2360409702102,0.0,0.0,298539.552364359,606.5345124377191,1.5855975355322216,161.40268886752796,143.79916644718915,1924.532617273916,5.357388397987526,301.0831442207415,0.0,16407.173133401655,1507.5908280162644,1517106.1519810047,6952708.15845411,39710662.740919866,34138.62804397957,42207472.394438095,2207204.878948822,9349329.088952333,42102332.11059049,12722.154129504961,39612737.33014417,2648275.7418958857,10341070.33896788,39560728.11258402,51.70291310189387,0.0,0.028379676456902654,0.00011736581752121023,0.00018372292938390592,3227.82186758473,1353.9127107698712,0.0,1540.9003533527941,5.873673446899287,500.38357764829874,14.585270113430298,129.23435185254374,6609065.79323324,0.0,1.0090168856696704,0.02707463289076878,0.0009546818221327054,0.0,0.055070341732977625,6.171763451098899e-05,0.04656926656323812,0.020216306785144526,153.12112749466087,138.21679795030795,325.17958663353846,0.0,0.0032568970186380155,0.002535300509061212,0.0005754244654805953,0.0030016411595964972,0.05047820290945508,114.83559616088175,0.0,34.911075417041694,0.0,0.005968064597026578,213.9750739571342,19.990412412818593,0.0,28038.485403217757,0.0,180368.01514508616,0.0,41074087.806197844,159373.17848191757,40783803.25178147,40120298.91419737,Normal Traffic,2026-02-02 22:29:43
192.168.56.101-224.0.0.22-0-0-0,192.168.56.101,0.0,224.0.0.22,0.0,0.0,1009960.9038516036,55.5722300289596,0.0,0.0,241832.404742449,0.825755954580075,2.3439358108233015,9.648143897253966,0.0,1675.8945536996066,0.0,0.0,42.17665728289225,14688.863890704084,0.0,635312.8546088551,234790.09728589625,0.0,22295.198843316663,447444.29980639287,371491.550077231,13374.606235367188,975231.4282748312,0.0,0.0,28582.992723379823,0.0,472283.7670538316,22.49098870779276,0.0,0.012303677135186694,0.04798647918619358,0.000644467107358531,545.2395207055788,0.0,278.5649820831699,0.0,4.3465704130361456,0.0,91.74301315180365,0.0,0.0,0.028685666874689403,0.026275978749777013,0.011726396971323787,0.01405958763290414,0.0375062091816583,0.016397988488721153,0.0,0.032589918730365576,0.02612875483625213,0.0,0.0,254.31005689772297,0.008209927773541894,0.0,0.0020839144701546336,0.0,0.0,0.0,0.0,0.0,20.753178986050994,1066181.0695871727,0.0,0.0,36.243432986576124,0.0010485715511702714,0.0,59188.49942653972,67328.65647176006,0.0,308283.4004755302,0.0,0.0,0.0,Normal Traffic,2026-02-02 22:29:44
192.168.56.101-192.168.56.102-445-59014-6,192.168.56.102,58849.41457409426,192.168.56.101,358.6250644688048,6.720445893190814,955780.3525751819,42.262312198073076,0.0,1953.8579944317582,142262.70355821692,0.0,5.168380020250555,11.169262694462653,0.0,0.0,0.0,0.0,17.818042604613197,7009.400611376609,10083.42649290279,49407.818555366044,302491.14774482185,0.0,19928.925739859525,0.0,64602.389460367966,187653.00756839797,980733.0699329837,0.0,504.65727134510354,30092.520677885022,0.0,179877.98378325868,41.05518944968346,0.044030985009096225,0.017320009652053485,0.0,0.043384634613921724,0.0,95.29255873885248,6337.16562112362,5040.228758680607,1.437562103696011,1772.7771505742594,0.0,528.8837087282193,2966002.8915516557,0.02373803481318202,0.021966334129679223,0.028168086982518006,0.0,0.9760251976409886,0.018920640465546004,0.0,0.0,1.02567644048584,0.0,9.893181592938305,271.4951856887726,0.08538109635157008,0.00044409477831065607,0.0008900684504052467,0.0009258176034575272,0.0,0.06283193813642692,97.68684730373101,0.0,23.48852437545731,683751.4716769931,0.0,2066.3538123780395,0.0,0.0,0.0,0.0,74867.26652358551,28106.667990575508,0.0,331575.750478585,647784.6611059832,546651.3042624647,Normal Traffic,2026-02-02 22:29:45
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0.0,8.0.6.4,207.57252460387986,0.30009708053384154,5126830.294102305,23.846476937242777,20.30360656017252,12902.463223151164,372200.6815635531,11.35607926142281,2.9374785318177343,2.111121294427218,5.469475100826722,291.6336443074088,0.0,161.29200773436457,0.0,2918.6982298006596,0.0,3354012.8090316905,4355820.018421317,7418634.616632393,21774.245374607654,0.0,0.0,134788.62641567053,0.0,0.0,0.0,52472.365436496446,0.0,126813.31054228872,13.8816838155129,0.002177608059822394,0.019517234307898628,0.0,0.0004500353997331463,0.0,621.2392833850673,84.29691437853262,259.1628058671612,0.10819225615688045,740.4956327765849,90.48421689774062,412.62071895448986,5006420.935239777,0.0,0.028412679857009626,0.01547339893177237,0.009718622552846931,0.015751394842250542,0.0,0.0010163486662184563,0.025434201353553135,0.0,148.72884943071816,4.069544079529077,0.0,0.0,0.05929405888651666,0.0,0.004366010848887767,0.03771204291334904,0.045905075252992665,0.0,0.0,17.822552202475986,544830.4176828829,0.0008214189141983061,9.94897370631939,0.0,0.13853644871610737,13511.737290386534,103607.78263890446,0.0,76096.77824865984,5713234.841669874,173370.73346590798,6825264.5300383745,6550009.841070243,Normal Traffic,2026-02-02 22:29:46
192.168.56.101-192.168.56.102-445-59014-6,192.168.56.102,58131.67630738514,192.168.56.101,235.44992702301613,5.916343324598099,0.0,46.452991559927284,0.0,0.0,0.0,4.947059347470059,4.316885833187297,9.602009682572618,5.532064959246927,45.94664337003069,4.307620947477967,0.0,7.678840333732415,458.72346766542705,7677.509452150992,40694.73385099154,181047.96891887387,276823.8370747167,8243.814964399397,383768.20224354375,0.0,0.0,0.0,11729.226235585153,194104.86640365922,0.0,86792.95565705352,0.0,0.0,0.0,0.0,0.0,0.0013864579019791188,714.8978631539878,0.0,3668.670693365763,4064.167794780138,0.0,176.96167977428502,8.495692304865354,349.4124999435128,0.0,0.012322220497691336,0.030618547828053698,0.00043026728634996795,0.0,1.0083948518213992,4.166585496018911e-05,0.0,0.0,0.9728412020589228,0.0,0.0,95.22716837018069,0.0004536547579723882,0.0019994794168861603,0.00022157772869648546,0.0016875672057990007,0.0,0.0004891197091332336,16.717482315835404,26834.933932061274,0.0,317614.67358742136,0.0,2029.3858335199386,50.2803172020654,0.00023930983999529516,16011.26548071388,42927.799095949675,0.0,0.0,0.0,0.0,118345.53757511267,0.0,Normal Traffic,2026-02-02 22:29:47
192.168.56.1-239.255.255.250-50301-1900-17,192.168.56.1,49373.34851712997,239.255.255.250,1971.3567150917982,16.7895629114096,1928960.7651617578,0.0,12.004576544497818,57089.74888995915,270203.83406331827,134.30305542002802,167.54143095546064,162.1921291511207,16.52671711937448,1597.0172983940115,164.78732312409215,740.3149435702103,261.57293289305284,8616.816057040833,0.0,637813.1764935493,2574.7057524834972,1281672.0718521508,1004905.5073040604,3289806.1757117244,1397594.3447401533,0.0,1576771.5023868687,1035548.4084412089,0.0,0.0,0.0,0.0,0.0,0.07035120962639847,0.0,0.00025217347805574,0.060375038885139606,0.0,0.0,0.0,3475.9296907042162,168.55413051770572,357.19491107619535,218.8940470173973,144.87884538772315,0.0,0.014076146504390059,0.0,0.009781916413727231,0.02732633688387822,0.03399569560767734,0.0011565684446700475,0.0,0.04256967174992621,0.054372947980895356,219.4411602925428,191.60893354652973,0.0,0.08020353848285068,0.0024216449008480296,0.0004948149964341908,0.0010797550925932275,5.677466846598201e-05,0.0008961353413501528,0.0,23495.19359927461,0.0,595508.2143640876,0.0,0.0,97.61568280189715,0.023632459602417333,186215.1511812044,60033.18495511383,0.0,82829.35303998213,40735.46060063737,17541.91698209002,0.0,0.0,Normal Traffic,2026-02-02 22:29:48
192.168.56.1-239.255.255.250-49290-1900-17,192.168.56.1,49968.39098451144,239.255.255.250,1748.9742030339085,16.902445139631908,3456755.2194857188,0.0,7.552635688102468,46124.386681287564,310009.67333945306,167.87395057674502,161.48201481679624,162.34672969825587,0.0,0.0,169.15362937409773,366.9555603426884,441.1247469436324,0.0,0.0,853087.0979049692,0.0,1856406.842805413,989852.9442704492,2909739.2620886145,835512.3422342258,656245.2242526917,1285424.0965981237,963444.6717291143,0.0,0.0,0.0,153242.56509380738,22.055764685477268,0.0,0.0,0.028364406158992297,0.0,989.1776109095995,0.0,0.0,1833.1611241216888,179.59604991246195,1384.626494484015,53.38608831555936,0.0,3055430.3307492267,0.0,0.01588755508800438,0.09382826680604248,0.0,0.00798613517523593,0.025187797356318892,0.0,0.0,0.010494463713303152,298.603119892818,153.95836398286085,203.23446516705837,0.0,0.0,0.07503876948698758,0.0011873381638055488,0.0,0.000907704929846007,0.0,27805.77111776928,53.350171483156615,300846.88234662317,0.003748499383492107,3.5244663162456735,7.098851622994893,0.05297672319289183,78735.02126466008,37459.638637264674,8051.761747769591,173916.60778402747,0.0,143081.43779344458,87947.46652856359,325697.7113173106,Normal Traffic,2026-02-02 22:29:49
192.168.56.101-224.0.0.252-57311-5355-17,192.168.56.101,57723.63231648271,224.0.0.252,4919.938911501193,17.122160057567815,1765785.3892563258,0.0,7.834806979096783,31406.68867624824,206761.6347775075,26.414113914692543,36.52812702981538,43.888575197597966,0.0,27.47789283186819,43.92477208219536,0.0,0.0,9772.328676026773,0.0,225033.44979853247,311227.21777481295,1055542.5537207872,440079.94629730197,151272.8469314854,77157.20251402329,366466.0087556634,378463.00047040125,58582.570492884304,0.0,0.0,167069.82186852835,1125910.508924169,30.630023072620947,0.002212489091908374,2.9382082854703253e-05,0.0,0.0,863.0267462718242,94.89589098019447,0.0,4907.724554084424,41.95910542510526,381.6234442178149,0.0,253.89256864861318,4892523.204977231,0.009858650466832226,0.012639161750119587,0.00981544591609868,0.008277493326114922,0.02177769208483793,0.0005638877153818366,0.0019538602349678256,0.0,1.0115290905788166,180.39425622271324,36.42111369454744,217.72906919259637,0.0,0.0017663196223805292,0.03188211934089993,0.0,0.08730616340927279,0.0009468533722343899,67.48666605822439,42691.249825863924,17.426450517436724,0.0,0.0003229072148977277,14.729277874440378,0.0,0.01783372390176453,0.0,66750.42636015482,0.0,0.0,0.0,0.0,0.0,0.0,Normal Traffic,2026-02-02 22:29:50
192.168.56.1-239.255.255.250-55645-1900-17,192.168.56.1,51463.85094442491,239.255.255.250,2179.1051361401146,16.199441233048884,5128038.322445193,60.3892136348632,0.8318257772013311,46438.76418725788,40946.58803282254,172.5035639960866,167.0562875798867,162.23908281016102,0.0,646.2043334321604,173.0240925767495,222.13424611963666,121.23111846532548,3958.425318725847,0.0,810651.7077866528,0.0,1006510.9955226437,995958.8680696457,2793676.870852619,1071849.8326912567,0.0,2045053.4849888028,1071778.769891418,0.0,0.0,34787.40802889575,689031.7559603803,0.0,0.00966133713835089,0.008533043461698845,0.05287696046568491,0.0,2292.638588564799,39.8150410801112,39.33279872767363,2745.1021621375885,171.72713191821035,1217.3757666016356,162.4019771747707,37.17542248324995,50171.848831629715,0.0,0.0,0.07606764285082444,0.003207246816202782,0.0,0.0009091395610740239,0.0,0.08976516447889087,0.0,161.25197511330427,163.37290620834258,484.80112147978514,0.0,0.06398312709741147,0.10486912418725133,0.0487284577996312,0.0,0.019740004259943822,9.995878202390692,16113.101056489844,0.0,1606.8256290122579,0.009387810470343814,26.00312646873344,0.0,1.1841930357934561e-05,0.0,92428.7485001654,98565.90111690576,137009.0645639007,0.0,174297.378514954,0.0,0.0,Normal Traffic,2026-02-02 22:29:51
192.168.56.1-224.0.0.251-5353-5353-17,192.168.56.1,6131.645293057892,224.0.0.251,5404.351342853031,16.676685057175355,523233.4591847467,101.7222296631999,41.26165267676386,20528.226281790383,350243.2046870286,58.47551966738241,31.466463404461518,32.22327489922266,2.385568103778856,0.0,44.348568051503406,289.430756715864,37.73528441399961,21011.5533358199,982.5669158115687,0.0,231847.90036004415,929730.3810409387,0.0,2189213.256824866,442607.45202053385,0.0,1250650.456184827,21064.35095843671,436202.1168242303,0.0,76608.78402775108,245299.2698745831,0.0,0.06276508181479212,0.0,0.008923089116888723,0.023563103487755217,305.4068987613269,544.5135095260792,293.7959283089447,0.0,29.34864391745296,0.0,4.6837502433324225,0.0,0.0,0.0104384030818769,0.00769478450353657,0.0,0.0,0.01819039952964049,0.028811269767355433,8.270023267559678e-06,0.012882737342911931,0.0,42.43041392023978,51.34696558620334,233.67702793005776,0.0002767119090163782,0.0,0.0009535286101143146,0.0014051537499873124,0.024651827863024015,0.030173504234920864,0.0,30944.48930511498,17.14226595196289,180119.9698174586,0.004886011360430874,21.319308264972122,93.33045585805004,0.0012717001559143359,104069.06001347385,65160.0678639543,93249.69778900575,0.0,83478.58208008338,219785.85420105234,466392.9928501238,306004.3669836844,Normal Traffic,2026-02-02 22:29:52
192.168.56.101-192.168.56.102-80-40572-6,192.168.56.101,0.0,192.168.56.102,40986.85910563229,5.123427832267288,0.0,1.4541696770657158,15.631736086779624,127564.3930186612,0.0,0.0,0.0,0.0,3.5108800943327796,0.0,2.199074672689769,0.0,488.64603558483753,5787.110852444928,19743.0440191754,111548.02500616056,38662.05830270117,0.0,17328.0615863545,3880941.521922196,0.0,367453.1330212865,0.0,1755.8161011593832,533344.7842421206,0.0,80608.83460891296,0.0,97.80029291552425,0.12290047420440887,0.005618013830923145,0.11866354520883957,0.06365676749555291,0.0,40.74800179105236,196.2840076939127,21805.17175468053,0.0,0.0,24.772331674781537,0.0,5234228.214482997,0.9916844524645235,0.0,0.0004326115174722773,0.029602672568213174,1.0086168966423503,0.017828581380256888,0.05546732554237495,0.10202998388316319,0.0,124.7125062242506,3.905316728238015,428.92267372837904,0.002241211423336668,0.004872320330318478,0.0,0.0008031954992257406,0.04874345960721782,0.0,52.45891132140762,15748.013802062373,5.112502407440672,131774.6639652437,0.0,697.8276642678741,0.0,0.006386414182593264,165730.1612372685,0.0,0.0,58681.97367561775,0.0,0.0,0.0,0.0,Normal Traffic,2026-02-02 22:29:53
192.168.56.1-239.255.255.250-56843-1900-17,192.168.56.1,56041.85501580033,239.255.255.250,2639.0792824520568,16.745621085644533,2124808.9740919233,91.37004030172847,0.0,0.0,60537.162014222136,184.26708590251243,161.48028902030035,150.50980154113995,5.362894174437947,2502.425808089195,168.42405173145852,158.23882559717438,93.79778857691363,0.0,4478.161925001839,1009316.130331384,0.0,213181.06698534347,1026934.0390438754,3165230.8771099104,691053.9395022488,159596.86261698653,727987.8213093872,971461.5046207891,0.0,0.0,128745.0044096349,0.0,0.0,0.0,0.0,0.011478155192718517,0.018929049634318747,1708.4463028531372,0.0,0.0,1775.5517445661226,165.13782108149076,58.198906738629944,112.29898827183453,27.862389411357483,0.0,0.0024061277625447774,0.013723236860969854,0.020383285389182625,0.011426552883104353,0.023589445116551918,0.007261882711027533,0.02825007666668336,0.04192981993181572,0.019714412955025688,178.1075131578193,182.4788208663001,241.74873312597657,0.012808834353525254,0.0,8.237789394348465e-06,0.02968322333588203,0.0,0.02598111604016121,0.0,19005.49753275269,0.0,117874.71650337552,0.008286082187514074,0.0,54.13689972580939,0.01732911390833492,130681.11561124012,0.0,0.0,72367.0558144353,409055.6757569335,52343.31051969454,521281.4176358088,401959.87264682574,Normal Traffic,2026-02-02 22:29:54
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0.0,8.0.6.4,75.62388690567492,0.0,6211263.782753228,28.811185509150228,0.0,0.0,247935.8550578905,19.38265713709973,0.3490339012724779,16.247101596491678,2.555997848964569,521.4860201454203,0.0,419.8209756351384,118.26106981203164,0.0,397.7388602972108,3365608.60044342,4527847.068751982,4829306.028549176,0.0,4300482.414387517,0.0,210121.6488815887,0.0,19134.53010262286,823328.1433412678,22494.72364732085,27591.75073656501,0.0,10.502656157399597,0.035768295965474324,0.0028078267634354926,0.0009461269693633001,0.031967537548950015,0.0,376.13701816405774,64.81814853968883,0.0,1.0291607954079067,1113.8653311769374,73.85907664501688,282.1644584567864,3133016.084850025,0.004042062701952339,0.0,0.004871268192335864,2.1267802908333296e-05,0.057406044492213176,0.0,0.06428102200658686,0.0012583714594149393,0.0004048615822469922,0.0,8.868663537501147,192.49719333405014,0.021266211112946846,0.062151527289636556,0.0011701634401437503,0.0,0.0008278531197155508,0.0019337430730947925,49.222762884174415,29973.26658717683,15.707537675047389,0.0,0.00031334931100260424,27.699616261147224,0.0,0.1056266526894273,0.0,19452.49098155062,83113.78219191846,50548.550778095836,5835556.62692299,0.0,5844349.216040786,7381303.351789855,Normal Traffic,2026-02-02 22:29:55
192.168.56.101-192.168.56.102-445-46458-6,192.168.56.102,43203.921676237725,192.168.56.101,830.6611327785464,6.5213173947592145,0.0,0.0,43.31010649233852,0.0,0.0,3.068244634975664,4.717092970157751,15.500929209686623,13.840861742578575,626.6330803645452,1.3288613900753088,0.0,162.74040784720975,6884.342166267867,4911.297688674015,0.0,0.0,208094.73423382282,0.0,0.0,0.0,444057.9932557686,532146.6794408469,0.0,1400083.894793956,25783.32537197561,0.0,162486.97936080562,0.0,0.03665460979381293,0.007110940320922004,0.04543072521669347,0.07409108523987867,0.0,0.0,3081.5990016393607,0.0,14.095385813407553,287.7302159716846,0.0,125.32648701707794,4896075.073240063,0.02382829859601536,0.01938105772027482,0.000955935744814362,0.00851546079418219,1.0083676613265686,0.055644723135279794,0.0,0.016277732577897077,0.9965527672629308,0.0,12.058940641938538,0.0,0.002158251074403891,0.0040030053055199275,0.01695603871013426,0.06276153322971414,0.0,0.0,0.0,39169.77821540294,0.0,217704.7120018993,0.00316807155680738,246.8155137624078,0.0,0.016909077807001967,86826.96176922222,197008.21093056636,0.0,0.0,231066.82469368976,39339.44672351697,1122719.4125704688,0.0,Normal Traffic,2026-02-02 22:29:56
192.168.56.101-192.168.56.102-139-48416-6,192.168.56.102,48960.85140110336,192.168.56.101,42.386038008803325,6.010441454738411,549256.7140866624,0.0,24.962121785417903,61916.078394362135,751846.6379420215,20.991903897736627,3.901043722296626,0.0,8.303643691171226,874.6089552411618,0.0,118.56415993097563,132.1885071599703,479.3592801187878,117745.62939961463,0.0,50203.09770664751,89843.92947864122,9015.984131373985,295098.6251424645,15620.363129108824,0.0,1106542.9059970707,434.6454536487441,313149.3562094482,0.0,172614.6511113191,0.0,36.04451271097054,0.0005667221586006769,0.018888088984064036,0.0,5.7023506286190075e-05,0.0,0.0,0.0,121702.7225081192,6.3685584481365325,1355.2939966956187,45.193250945008415,0.0,0.0,0.9925843727363678,0.0,0.06437149077186176,0.0001515881599037151,1.0357506229971336,0.03216338592897727,0.06325226046943169,0.005565855697916769,0.0,34.802203066433115,0.0,0.0,0.0,0.0,0.047996034822766556,0.035617515000161665,0.05097345676637079,0.0002963314507941651,0.0,0.0,10.195963434299657,0.0,0.0,269.66659463415226,87.35067967792455,0.0013484806889367418,0.0,40050.29532385308,293992.20001817634,21756.242225380156,408233.8053943556,0.0,655404.5927892514,190260.80387217828,Normal Traffic,2026-02-02 22:29:57
192.168.56.1-239.255.255.250-49290-1900-17,192.168.56.1,46692.13269207111,239.255.255.250,1311.2629338895217,17.393230966119038,4123226.8570147264,65.66730954383323,0.0,84117.26647159296,0.0,181.2056152216175,166.8977151715621,152.47144064331601,8.173744712276173,0.0,172.28708788596256,355.253005361451,285.6682503779215,0.0,5584.637694184614,906914.5404940845,146764.28433467032,1553575.312510747,998159.8033543887,2336853.268322044,840672.9812624336,635635.257637684,417286.7279929039,1020556.6845330201,0.0,0.0,80908.59852830964,0.0,5.305431062086888,0.005605350154859778,0.0026322669950299494,0.0776776023737989,0.0006595216502742725,1896.0694930288846,503.5007942906003,0.0,0.0,180.6358315673277,274.8022039075734,276.9893042732991,0.0,0.0,0.019371235643215835,0.004029283026764112,0.1277510260318589,0.0,0.04815223982311519,0.0021805929937117846,0.015364177843785064,0.001281811414600108,0.0,277.2434850224533,170.78504432967327,227.18875098821462,0.06932883717195655,0.0025439035780545614,0.0,0.0,0.00024592309519931533,0.010467833069813314,127.7449921804222,67443.64928398654,6.2076972659733265,257729.6010478012,0.0,0.0,58.992551572454836,0.017528713465035803,0.0,17636.322186540925,181597.9348004849,0.0,542483.0286675156,174699.21061402795,441313.47141210723,0.0,Normal Traffic,2026-02-02 22:29:58
192.168.56.101-192.168.56.102-445-59014-6,192.168.56.102,57658.1581026858,192.168.56.101,820.3618345822902,6.127406653960769,2843696.3453983637,0.0,0.0,3677.085666272087,0.0,0.0,4.97297733511213,10.662086564591366,4.722637276830405,0.0,2.5390839786354036,0.0,792.6665532820236,0.0,4015.2348091786257,338265.5874698814,392924.51431275735,0.0,15004.735058782853,998093.7643399821,153438.25730835745,186075.68521744295,591907.7392309144,0.0,1092229.2563837569,25917.20868212449,0.0,99751.00192819955,0.0,0.0423872722690711,0.017890454518967248,0.0,0.0,2537.075772524233,28.502054340446577,3849.350735351462,1396.7900488170594,5.584813035114413,463.7955065457486,12.769802443519566,195.15193530321642,4444009.689080603,0.007216819841437263,0.016934398565228367,0.0,0.0,1.0356559645321284,0.010274370788237138,0.020522737032835588,0.001576750477445044,1.0024734707757466,0.0,10.881567713812215,0.0,0.0010260308359492072,0.016756637501547576,0.0,0.02321531674378314,7.40405293674322e-05,0.0015529614775379038,95.97383481361096,0.0,23.98554612448059,0.0,0.0,2032.0680278190007,0.0,0.07230184546561608,0.0,39272.5485316543,0.0,43451.15602153993,541764.8849607866,121336.79412913384,0.0,449332.91082326527,Normal Traffic,2026-02-02 22:29:59
192.168.56.101-192.168.56.102-80-40572-6,192.168.56.102,38172.27531946254,192.168.56.101,0.0,6.482229372203721,37627413.89936828,139.26974621547822,68.91939122598231,0.0,830959.9918999922,456.8390815944723,0.0,188.39438823777132,212.23317669647403,25708.806897399947,0.0,2518.716777298997,6814.054460192261,0.0,0.0,267502.8210151677,1232849.2029158245,11497589.721591786,0.0,37804647.39511203,582457.1367705087,1757313.0567018408,10598836.341528516,0.0,37539444.868523486,851259.7330522926,1912663.0436442806,10104370.529640628,65.30528814493776,0.03498976364134647,0.0,0.0021191976748756755,0.0,1583.979239555043,1885.3726178045356,212.42567330991824,152.54399424828395,0.0,25520.766531552017,1084.3656544591802,4210.216730984361,18039295.26730459,0.0088292371756349,0.9968624586964607,0.08949002230121383,0.010686364171288425,0.0,0.0,0.0,0.0012803217388367392,0.0,1087.9542200087533,188.26973630456834,2672.165883966032,0.0,0.04389570974385904,0.06940270753698824,0.0,0.06467570767934683,0.0003714972087153132,155.6640315299007,0.0,31.81015582636276,0.0,0.0,226.93843891053612,72.74372476890319,0.0,3356.020532695693,230246.49580158945,313624.75646351586,0.0,10570557.965108398,102855.68674808822,11269305.165398302,9693250.198618628,Normal Traffic,2026-02-02 22:30:00
